Car_id,Date,Customer Name,Gender,Annual Income,Price ($)
10475,27-12-2022,Shloime,Male,1750000,19001
10476,27-12-2022,Shloimy,Male,1350000,14001
10477,27-12-2022,Leon,Male,2200000,39000
10478,27-12-2022,Shlome,Male,2330000,15001
10479,27-12-2022,Shlomo,Female,1035000,27501
10480,27-12-2022,Shmiel,Male,1350000,22001
10481,27-12-2022,Shmuel,Male,1410000,33001
10482,27-12-2022,Shneur,Female,1120000,12001
10483,27-12-2022,Sholom,Male,1204000,19401
10484,27-12-2022,Leonardo,Male,2100000,22000
10485,27-12-2022,Emily,Male,850000,53000
10486,27-12-2022,Emma,Male,395000,17000
10487,27-12-2022,Raian,Female,13500,12000
10488,27-12-2022,Esmeralda,Male,350000,26000
10489,27-12-2022,Maxime,Female,13500,38000
10490,27-12-2022,Estrella,Male,420500,16500
10491,27-12-2022,Eva,Male,13500,16000
10492,27-12-2022,Evelyn,Male,13500,17000
10493,27-12-2022,Faith,Male,585000,34000
10494,27-12-2022,Fatima,Male,85000,43000
10495,27-12-2022,Fernanda,Male,1225000,15500
10496,27-12-2022,Gabriela,Male,431000,12000
10497,27-12-2022,Gabriella,Male,1003000,51300
10498,27-12-2022,Gabrielle,Male,840000,18000
10499,27-12-2022,Charlotte,Male,1000000,22000
10500,27-12-2022,Geraldine,Male,977000,41000
10501,27-12-2022,Palo,Female,725000,45000
10502,27-12-2022,Gianna,Male,876000,17000
10503,27-12-2022,Giselle,Male,227000,39000
10504,27-12-2022,Grace,Male,841000,28000
10505,27-12-2022,Guadalupe,Male,605000,21000
10506,27-12-2022,Hailey,Male,305000,41000
10507,27-12-2022,Jacob,Male,740000,27001
10508,27-12-2022,Jake,Female,570000,27000
10509,27-12-2022,James,Male,630000,39000
10510,27-12-2022,Jason,Female,780000,46000
10511,27-12-2022,Jasper,Female,762000,43000
10512,27-12-2022,Jayden,Male,835000,25000
10513,27-12-2022,Jesse,Male,705000,12000
10514,27-12-2022,Joel,Female,891000,22000
10515,27-12-2022,John,Female,13500,75000
10516,27-12-2022,Jonah,Male,680000,60000
10517,27-12-2022,Jonathan,Male,871000,38000
10518,27-12-2022,Jordan,Female,765000,17000
10519,27-12-2022,Joseph,Female,700000,22000
10520,27-12-2022,Joshua,Male,808000,26000
10521,27-12-2022,Judah,Male,891000,20000
10522,27-12-2022,Jude,Female,585000,9000
10523,27-12-2022,Julian,Male,785000,15000
10524,27-12-2022,Justin,Male,13500,22001
10525,27-12-2022,Kacper,Male,695000,45001
10526,27-12-2022,Kai,Male,807000,19000
10527,27-12-2022,Kenneth,Male,502000,20000
10528,27-12-2022,Kevin,Male,770000,18000
10529,27-12-2022,Sam,Male,1028000,27800
10530,27-12-2022,Dennis,Male,13500,16000
10531,27-12-2022,Derek,Male,13500,57000
10532,27-12-2022,Derick,Male,395000,62000
10533,27-12-2022,Devin,Male,13500,69000
10534,27-12-2022,Diego,Male,465000,20000
10535,27-12-2022,Dominic,Male,13500,28000
10536,27-12-2022,Dominick,Male,1330000,16000
10537,27-12-2022,Samir,Male,288000,17000
10538,27-12-2022,Dylan,Male,13500,11000
10539,27-12-2022,Eddy,Male,13500,22000
10540,27-12-2022,Edgar,Male,1505000,22500
10541,27-12-2022,Eduardo,Male,730000,22000
10542,27-12-2022,Sean,Male,805000,18000
10543,27-12-2022,Shalom,Male,450000,21001
10544,27-12-2022,Eli,Male,1702000,11200
10545,27-12-2022,Elian,Male,901000,26000
10546,27-12-2022,Elias,Male,13500,19000
10547,27-12-2022,Elijah,Male,13500,31000
10548,27-12-2022,Emanuel,Male,980000,32000
10549,27-12-2022,Emiliano,Male,13500,31000
10550,27-12-2022,Emilio,Male,580000,61000
10551,28-12-2022,Lucas,Male,903000,27001
10552,28-12-2022,Luke,Male,13500,26001
10553,28-12-2022,Silas,Male,760000,45001
10554,28-12-2022,Simcha,Male,670000,12001
10555,28-12-2022,Haley,Male,13500,17000
10556,28-12-2022,Hannah,Male,480000,18000
10557,28-12-2022,Kieran,Male,700000,22000
10558,28-12-2022,Kyle,Male,570000,12000
10559,28-12-2022,Emmanuel,Male,2835000,21500
10560,28-12-2022,Enrique,Male,13500,14000
10561,29-12-2022,Marcus,Male,13500,22001
10562,29-12-2022,Simon,Female,675000,20001
10563,29-12-2022,Haylee,Male,357000,12000
10564,29-12-2022,Landon,Female,711000,69000
10565,29-12-2022,Enzo,Male,1220000,18000
10566,30-12-2022,Martin,Male,2820000,34001
10567,30-12-2022,Mason,Female,1185000,41501
10568,30-12-2022,Matthew,Male,1813000,17301
10569,30-12-2022,Max,Female,2175000,19501
10570,30-12-2022,Michael,Male,1655000,46501
10571,30-12-2022,Solomon,Male,1860000,28001
10572,30-12-2022,Spencer,Male,1400000,18001
10573,30-12-2022,Stephen,Male,1350000,21001
10574,30-12-2022,Steven,Male,2070000,19001
10575,30-12-2022,Theo,Male,865000,31001
10576,30-12-2022,Hayley,Male,910000,15000
10577,30-12-2022,Yliess,Male,945000,17000
10578,30-12-2022,Camille,Female,762000,16000
10579,30-12-2022,Khla,Female,13500,82000
10580,30-12-2022,Heidy,Male,752000,45000
10581,30-12-2022,Lazer,Male,830000,27000
10582,30-12-2022,Leo,Male,600000,24000
10583,30-12-2022,Leon,Male,825000,57000
10584,30-12-2022,Leonardo,Male,680000,12000
10585,30-12-2022,Lev,Female,810000,31000
10586,30-12-2022,Eric,Male,2650000,17000
10587,30-12-2022,Shaya,Male,830000,33001
10588,30-12-2022,Esteban,Male,13500,21000
10589,30-12-2022,Ethan,Male,2450000,28000
10590,30-12-2022,Evan,Male,2750000,60000
10591,31-12-2022,Miles,Female,2160000,45001
10592,31-12-2022,Mohamed,Male,1230000,20000
10593,31-12-2022,Mohammad,Male,13500,19000
10594,31-12-2022,Mohammed,Male,1389000,19900
10595,31-12-2022,Muhammad,Male,750000,21000
10596,31-12-2022,Nathan,Male,1245000,16500
10597,31-12-2022,Nathaniel,Female,13500,12000
10598,31-12-2022,Nelson,Male,2310000,16000
10599,31-12-2022,Nicholas,Male,13500,20000
10600,31-12-2022,Oliver,Male,1420000,24000
10601,31-12-2022,Oscar,Male,13500,16000
10602,31-12-2022,Theodore,Male,13500,27001
10603,31-12-2022,Thomas,Male,980000,17001
10604,31-12-2022,Timothy,Male,950000,14001
10605,31-12-2022,Tomas,Male,1295000,14501
10606,31-12-2022,Liam,Male,1900000,45000
10607,31-12-2022,Tyler,Male,13500,19001
10608,31-12-2022,Tzvi,Male,788800,34801
10609,31-12-2022,Elijah,Male,1457500,16750
10610,31-12-2022,Elimelech,Male,1330000,22000
10611,31-12-2022,Vincent,Male,700000,49001
10612,31-12-2022,Wesley,Male,455000,31001
10613,31-12-2022,Helen,Male,13500,12000
10614,31-12-2022,Kevin,Female,485000,42000
10615,31-12-2022,Ingrid,Male,930000,43000
10616,31-12-2022,Irene,Male,490000,36000
10617,31-12-2022,Cypaien,Male,696000,16000
10618,31-12-2022,Isabel,Male,1290000,26000
10619,31-12-2022,Harie,Male,720000,26000
10620,31-12-2022,Isabella,Male,775000,51000
10621,31-12-2022,Isabelle,Male,13500,16001
10622,31-12-2022,Adele,Female,1702000,26200
10623,31-12-2022,Romain,Female,650000,28000
10624,31-12-2022,Levi,Male,13500,33000
10625,31-12-2022,Liam,Male,720000,12000
10626,31-12-2022,Lipa,Male,735000,18000
10627,31-12-2022,Logan,Female,13500,27000
10628,31-12-2022,Lorenzo,Male,875000,22000
10629,31-12-2022,Louis,Male,601200,12200
10630,31-12-2022,Luca,Female,760000,45000
10631,31-12-2022,Lucas,Male,695000,14000
10632,31-12-2022,Luka,Male,680000,35000
10633,31-12-2022,Lukas,Male,660000,34001
10634,31-12-2022,Luke,Male,650000,42001
10635,31-12-2022,Ezekiel,Male,13500,21000
10636,31-12-2022,Shlomo,Male,765000,53000
10637,31-12-2022,Ezra,Female,612500,9500
10638,31-12-2022,Fabian,Female,798000,20000
10639,31-12-2022,Felix,Male,1441000,29100
10640,31-12-2022,Shneur,Male,593000,21000
10641,31-12-2022,Francisco,Male,850000,22000
10642,31-12-2022,Frank,Male,1500000,43000
10643,31-12-2022,Gabriel,Male,13500,21000
10644,31-12-2022,Gael,Male,1508000,11800
10645,31-12-2022,Theo,Male,660000,18000
10646,01-02-2023,Owen,Male,563000,49000
10647,01-02-2023,Patrick,Male,1014000,20400
10648,01-02-2023,William,Male,483000,27001
10649,01-02-2023,Wyatt,Male,13500,12001
10650,01-02-2023,Izabella,Male,281000,22001
10651,01-02-2023,Jacqueline,Male,1300000,25001
10652,01-02-2023,Maksim,Female,13500,26001
10653,01-02-2023,Marc,Male,900000,61001
10654,01-02-2023,George,Female,640000,24000
10655,01-02-2023,Gerardo,Female,13500,37000
10656,01-03-2023,Peter,Male,428000,22000
10657,01-03-2023,Rayan,Male,1026000,31600
10658,01-03-2023,Raymond,Male,1802500,42250
10659,01-03-2023,Richard,Male,1500000,24000
10660,01-03-2023,Ricky,Female,13500,22000
10661,01-03-2023,Rohan,Female,665000,37000
10662,01-03-2023,Xavier,Male,455000,26001
10663,01-03-2023,Yaakov,Male,13500,33001
10664,01-03-2023,Yakov,Male,1276000,19601
10665,01-03-2023,Yechezkel,Male,700000,18001
10666,01-03-2023,Yechiel,Male,729000,43001
10667,01-03-2023,Yehoshua,Male,13500,16001
10668,01-03-2023,Maia,Female,625000,21000
10669,01-03-2023,Jade,Male,775000,9001
10670,01-03-2023,Ilona,Male,13500,33000
10671,01-03-2023,Jamie,Male,674000,22001
10672,01-03-2023,Janelle,Female,840000,41001
10673,01-03-2023,Jaslene,Male,760000,75001
10674,01-03-2023,Marco,Male,823000,45001
10675,01-03-2023,Marcus,Male,847000,13000
10676,01-03-2023,Mark,Female,810000,22000
10677,01-03-2023,Martin,Male,705000,12000
10678,01-03-2023,Mason,Male,710000,35000
10679,01-03-2023,Mateo,Male,13500,22000
10680,01-03-2023,Giovanni,Male,985000,33000
10681,01-03-2023,Grayson,Male,609000,18000
10682,01-03-2023,Gregory,Male,420000,21000
10683,01-03-2023,Theodore,Male,560000,33000
10684,01-03-2023,Tristan,Female,615000,19000
10685,01-03-2023,Wolf,Female,890000,11000
10686,01-04-2023,Ryan,Female,570000,22000
10687,01-04-2023,Samuel,Female,1330000,33000
10688,01-04-2023,Sean,Male,2230000,49000
10689,01-04-2023,Yehuda,Male,1184000,39401
10690,01-04-2023,Yisrael,Male,1157000,21701
10691,01-04-2023,Yisroel,Male,1100000,53001
10692,01-04-2023,Jasmin,Male,420000,14001
10693,01-04-2023,Jasmine,Male,560000,22001
10694,01-04-2023,Jayda,Male,575000,19001
10695,01-04-2023,Maiwenn,Male,790000,21000
10696,01-04-2023,Matthew,Male,715000,13000
10697,01-04-2023,Max,Male,785000,62000
10698,01-04-2023,Xavier,Female,13500,16000
10699,01-04-2023,Yakov,Male,430000,45001
10700,01-04-2023,Iker,Male,1364000,31400
10701,01-05-2023,Sebastian,Male,1050000,25000
10702,01-05-2023,Shawn,Male,410000,39000
10703,01-05-2023,Simon,Male,272500,26500
10704,01-05-2023,Yitzchak,Male,2200000,17001
10705,01-05-2023,Joseph,Male,678000,19000
10706,01-05-2023,Yoel,Male,900000,26001
10707,01-05-2023,Jayla,Male,1100000,24000
10708,01-05-2023,Jaylah,Male,932000,17000
10709,01-05-2023,Marie,Male,700000,17000
10710,01-05-2023,Maxim,Male,852000,19000
10711,01-05-2023,Maximilian,Male,1037000,26700
10712,01-05-2023,Maximus,Male,775000,18000
10713,01-05-2023,Isaac,Male,13500,16000
10714,01-05-2023,Isaiah,Female,1340000,14000
10715,01-05-2023,Ismael,Male,13500,24000
10716,01-07-2023,Stanley,Male,680000,85000
10717,01-07-2023,Steven,Female,677000,26000
10718,01-07-2023,Syed,Male,13500,22000
10719,01-07-2023,Nikita,Male,520000,21000
10720,01-07-2023,Yosef,Female,590500,16501
10721,01-07-2023,Yossi,Male,500000,16001
10722,01-07-2023,Jaylene,Male,295000,60001
10723,01-07-2023,Jaylin,Male,433000,16001
10724,01-07-2023,Jaylyn,Male,410000,17001
10725,01-07-2023,Jordan,Male,887500,25500
10726,01-07-2023,Mayer,Male,630000,12000
10727,01-07-2023,Meilech,Male,845000,10000
10728,01-07-2023,Yehuda,Female,760000,21001
10729,01-07-2023,Ivan,Male,875000,14000
10730,01-07-2023,Yitzchok,Female,480000,22000
10731,01-08-2023,Tenzin,Male,400000,17000
10732,01-08-2023,Terry,Male,950000,22000
10733,01-08-2023,Thomas,Male,13500,14000
10734,01-08-2023,Timothy,Male,1310000,49000
10735,01-08-2023,Tony,Male,860000,27000
10736,01-08-2023,Yousef,Male,1142000,17201
10737,01-08-2023,Youssef,Male,1100000,34001
10738,01-08-2023,Yusuf,Male,13500,43001
10739,01-08-2023,Zachary,Male,780000,15001
10740,01-08-2023,Zain,Male,920000,12001
10741,01-08-2023,Jazlyn,Male,1170000,16001
10742,01-08-2023,Jazmin,Male,375000,21000
10743,01-08-2023,Jazmine,Male,615000,21000
10744,01-08-2023,Jennifer,Male,747000,37000
10745,01-08-2023,Jessica,Male,275000,20000
10746,01-08-2023,Meir,Male,492500,34500
10747,01-08-2023,Menachem,Male,420000,31000
10748,01-08-2023,Maxime,Female,13500,18001
10749,01-08-2023,Mendel,Female,620000,15000
10750,01-08-2023,Mendy,Male,1050000,31000
10751,01-08-2023,Jack,Male,920000,45000
10752,01-08-2023,Jackson,Male,1165000,25500
10753,01-08-2023,Yoel,Female,490000,22000
10754,01-08-2023,Jaden,Male,910000,14000
10755,01-08-2023,Jadiel,Male,1568500,60850
10756,01-09-2023,Travis,Male,845500,16500
10757,01-09-2023,Tyler,Male,860000,26000
10758,01-09-2023,Victor,Male,605000,26000
10759,01-09-2023,Zalmen,Male,500000,51001
10760,01-09-2023,Zev,Female,650000,18000
10761,01-09-2023,Yusuf,Male,980000,82000
10762,01-09-2023,Jimena,Male,1045000,10500
10763,01-09-2023,Jocelyn,Male,775000,21000
10764,01-09-2023,Antonin,Male,548000,22000
10765,01-09-2023,Micah,Male,1291000,17100
10766,01-09-2023,Michael,Male,420000,22000
10767,01-09-2023,Miles,Female,750000,14000
10768,01-09-2023,Jael,Male,1200000,14000
10769,01-09-2023,Jaiden,Male,460000,19000
10770,01-09-2023,Jake,Male,882000,28000
10771,01-10-2023,Vincent,Male,1055000,9500
10772,01-10-2023,William,Male,13500,34000
10773,01-10-2023,Wilson,Male,445000,19000
10774,01-10-2023,Abigail,Female,1110000,41000
10775,01-10-2023,Lily,Male,285000,57001
10776,01-10-2023,Aisha,Male,935000,17000
10777,01-10-2023,Joselyn,Male,571000,13000
10778,01-10-2023,Julia,Male,13500,18000
10779,01-10-2023,Juliana,Male,310000,14000
10780,01-10-2023,Milo,Female,312000,19000
10781,01-10-2023,Mohamed,Male,961000,22000
10782,01-10-2023,Mohammed,Male,1271000,45100
10783,01-10-2023,James,Male,2950000,60000
10784,01-10-2023,Jared,Male,810000,22000
10785,01-10-2023,Jariel,Male,850000,22000
10786,01-11-2023,Xavier,Male,659500,25500
10787,01-11-2023,Zachary,Male,600000,25000
10788,01-11-2023,Zain,Male,627000,14000
10789,01-11-2023,Zayan,Male,1450000,15000
10790,01-11-2023,Aleena,Male,815000,39000
10791,01-11-2023,Alexandra,Male,440500,28500
10792,01-11-2023,Alice,Female,750000,21000
10793,01-11-2023,Piper,Female,685000,41000
10794,01-11-2023,Julianna,Male,13500,29000
10795,01-11-2023,Juliet,Male,305000,13000
10796,01-11-2023,Juliette,Male,860500,42500
10797,01-11-2023,Julissa,Male,13500,69000
10798,01-11-2023,Moishe,Male,1010000,19000
10799,01-11-2023,Mordechai,Male,750000,12000
10800,01-11-2023,Morris,Male,1675000,12500
10801,01-11-2023,Moses,Female,450000,19000
10802,01-11-2023,Jason,Male,632000,28000
10803,01-11-2023,Javier,Male,1010000,31000
10804,01-11-2023,Jaxon,Male,980000,21000
10805,01-11-2023,Jaxson,Male,1055000,22500
10806,14-01-2023,Aaron,Male,990000,15000
10807,14-01-2023,Abdoul,Male,1115000,31500
10808,14-01-2023,Poppy,Male,451500,17500
10809,14-01-2023,Quinn,Male,825000,18000
10810,14-01-2023,Kaelyn,Male,820000,14000
10811,14-01-2023,Kailey,Male,210000,57000
10812,14-01-2023,Judith,Male,1175000,22501
10813,14-01-2023,Naftali,Male,905000,51000
10814,14-01-2023,Jay,Male,1300000,38000
10815,14-01-2023,Jayce,Male,13500,26000
10816,15-01-2023,Abdoulaye,Female,981000,12000
10817,15-01-2023,Adam,Male,1125000,23500
10818,15-01-2023,Aden,Male,13500,41000
10819,15-01-2023,Adonis,Male,855000,18000
10820,15-01-2023,Adrian,Male,910000,17000
10821,15-01-2023,Ahmed,Female,430000,82000
10822,15-01-2023,Aidan,Male,940000,82000
10823,15-01-2023,Aiden,Male,1100000,22001
10824,15-01-2023,Rachel,Male,425500,12500
10825,15-01-2023,Raizel,Male,920000,15000
10826,15-01-2023,Liv,Male,881000,31000
10827,15-01-2023,Louise,Male,367500,27500
10828,15-01-2023,Kingsley,Male,935000,18001
10829,15-01-2023,Reese,Male,1420000,45000
10830,15-01-2023,Renee,Female,1008000,12800
10831,15-01-2023,Jada,Male,1350000,22000
10832,15-01-2023,Kailyn,Female,597000,13000
10833,15-01-2023,Kaitlyn,Male,875000,16000
10834,15-01-2023,Kamila,Male,13500,25000
10835,15-01-2023,Karen,Male,370000,21000
10836,15-01-2023,Karla,Male,711000,28000
10837,15-01-2023,Kate,Male,665000,9000
10838,15-01-2023,Katelyn,Male,690500,14501
10839,15-01-2023,Katelynn,Male,747000,19001
10840,15-01-2023,Naftuli,Male,13500,9000
10841,15-01-2023,Nathan,Male,960000,24000
10842,15-01-2023,Nathaniel,Male,1031000,31100
10843,15-01-2023,Nicholas,Male,918000,14000
10844,15-01-2023,Nico,Male,870000,46000
10845,15-01-2023,Nicolas,Male,1165000,16501
10846,15-01-2023,Nikolas,Male,1710000,23001
10847,15-01-2023,Noah,Male,13500,17001
10848,15-01-2023,Jayceon,Male,975000,29000
10849,15-01-2023,Jayden,Male,638000,31000
10850,15-01-2023,Jayson,Male,880000,26000
10851,15-01-2023,Yosef,Female,400000,29000
10852,15-01-2023,Jefferson,Female,13500,23000
10853,15-01-2023,Yousef,Male,13500,24000
10854,15-01-2023,Jeremiah,Male,13500,13000
10855,15-01-2023,Jeremy,Male,860000,24000
10856,16-01-2023,Alexander,Male,750000,26001
10857,16-01-2023,Ali,Male,1056000,15601
10858,16-01-2023,Riley,Male,934000,43000
10859,16-01-2023,Rivka,Male,585000,36000
10860,16-01-2023,Katherine,Female,440000,17001
10861,16-01-2023,Katie,Female,420000,26000
10862,16-01-2023,Titouan,Male,1620000,24001
10863,16-01-2023,Nolan,Male,1455000,9501
10864,16-01-2023,Jesus,Male,841000,24000
10865,16-01-2023,Joaquin,Male,796000,21000
10866,17-01-2023,Alijah,Female,1045000,45501
10867,17-01-2023,Alvin,Male,620000,19001
10868,17-01-2023,Amadou,Female,605000,14001
10869,17-01-2023,Amar'E,Male,880000,19001
10870,17-01-2023,Amare,Male,13500,53001
10871,17-01-2023,Naomi,Female,13500,15000
10872,17-01-2023,Rochel,Male,1721000,26100
10873,17-01-2023,Danielle,Male,13500,12001
10874,17-01-2023,Romy,Male,13500,51000
10875,17-01-2023,Rose,Male,762000,16000
10876,17-01-2023,Kayla,Male,13500,15000
10877,17-01-2023,Isiah,Male,763000,41000
10878,17-01-2023,Israel,Male,768000,41000
10879,17-01-2023,Kayleigh,Male,835000,22000
10880,17-01-2023,Kaylie,Male,661000,17000
10881,17-01-2023,Nosson,Male,365000,43001
10882,17-01-2023,Oliver,Male,551000,33001
10883,17-01-2023,Omar,Male,442000,12001
10884,17-01-2023,Oscar,Male,765000,25001
10885,17-01-2023,Ines,Male,2250000,17001
10886,17-01-2023,Joel,Male,1330000,22000
10887,17-01-2023,Johan,Male,1075000,31500
10888,17-01-2023,John,Male,1300000,29000
10889,17-01-2023,Johnny,Male,931000,41000
10890,17-01-2023,Jonah,Male,13500,26000
10891,21-01-2023,Amari,Male,1222500,25251
10892,21-01-2023,Amir,Male,13500,53001
10893,21-01-2023,Andre,Male,810000,23001
10894,21-01-2023,Andrew,Female,764000,19001
10895,21-01-2023,Angel,Male,1105000,42501
10896,21-01-2023,Anthony,Male,1260000,21001
10897,21-01-2023,Antonio,Male,955000,20001
10898,21-01-2023,Nadia,Female,13500,38000
10899,21-01-2023,Noemi,Male,2175000,43500
10900,21-01-2023,Sabina,Female,1340000,22000
10901,21-01-2023,Sabrina,Female,883000,25000
10902,21-01-2023,Molly,Male,703000,33000
10903,21-01-2023,Sage,Male,1350000,9000
10904,21-01-2023,Nicolette,Female,920000,53000
10905,21-01-2023,Kaylin,Male,757500,36500
10906,21-01-2023,Keily,Male,13500,18000
10907,21-01-2023,Kelly,Male,13500,18000
10908,21-01-2023,Keyla,Male,13500,21000
10909,21-01-2023,Jaiden,Male,666000,46000
10910,21-01-2023,Kiara,Male,282000,61000
10911,21-01-2023,Kimberly,Male,699000,41000
10912,21-01-2023,Lisa,Male,2210000,23001
10913,21-01-2023,Mihail,Male,985000,26001
10914,21-01-2023,Paul,Male,570000,9001
10915,21-01-2023,Peter,Male,370000,75001
10916,21-01-2023,Philip,Male,1005000,11501
10917,21-01-2023,Pinchas,Female,985000,26001
10918,21-01-2023,Pinchus,Male,1234500,16450
10919,21-01-2023,Jonas,Female,380000,9000
10920,21-01-2023,Jonathan,Male,13500,20000
10921,21-01-2023,Abby,Female,960000,22000
10922,21-01-2023,Jorge,Male,13500,18000
10923,21-01-2023,Aleena,Female,659000,26001
10924,21-01-2023,Joseph,Male,13500,20000
10925,21-01-2023,Joshua,Male,840000,31000
10926,22-01-2023,Ashton,Male,895000,26001
10927,22-01-2023,Austin,Male,1094000,15401
10928,22-01-2023,Avery,Male,1135000,24501
10929,22-01-2023,Ayden,Male,792000,21001
10930,22-01-2023,Benjamin,Male,13500,27001
10931,22-01-2023,Blake,Female,906500,18501
10932,22-01-2023,Brandon,Male,587000,45001
10933,22-01-2023,Brian,Male,1060000,15001
10934,22-01-2023,Bryan,Male,840000,19001
10935,22-01-2023,Bryce,Female,450000,12001
10936,22-01-2023,Bryson,Male,890000,19001
10937,22-01-2023,Samantha,Male,1500000,22000
10938,22-01-2023,Sara,Male,1200000,41000
10939,22-01-2023,Sarah,Male,13500,75000
10940,22-01-2023,Sasha,Male,1200000,14000
10941,22-01-2023,Savannah,Male,1100000,22000
10942,22-01-2023,Scarlett,Male,706000,19000
10943,22-01-2023,Serena,Male,13500,24000
10944,22-01-2023,Shaina,Male,785000,17000
10945,22-01-2023,Alvin,Male,772500,27500
10946,22-01-2023,Shaindy,Male,13500,60000
10947,22-01-2023,Shifra,Male,2800000,16000
10948,22-01-2023,Krystal,Male,13500,15000
10949,22-01-2023,Kylee,Male,850000,24000
10950,22-01-2023,Kylie,Male,315000,41000
10951,22-01-2023,Laila,Female,690000,13000
10952,22-01-2023,Laura,Male,740000,20000
10953,22-01-2023,Lauren,Male,13500,14000
10954,22-01-2023,Layla,Female,640000,19000
10955,22-01-2023,Leah,Male,13500,43000
10956,22-01-2023,Leila,Male,13500,16000
10957,22-01-2023,Jasiah,Male,610000,21000
10958,22-01-2023,Lesley,Male,980000,33000
10959,22-01-2023,Mathilde,Male,1000000,38001
10960,22-01-2023,Rafael,Female,13500,26000
10961,22-01-2023,Romy,Female,790000,31001
10962,22-01-2023,Rayan,Female,564000,31000
10963,22-01-2023,Reed,Male,825000,69000
10964,22-01-2023,Reid,Male,770000,25000
10965,22-01-2023,Richard,Female,13500,18000
10966,22-01-2023,Riley,Male,1135000,18501
10967,22-01-2023,Amaury,Female,745000,22001
10968,22-01-2023,Rocco,Male,812000,19000
10969,22-01-2023,Paul,Male,608000,41001
10970,22-01-2023,Josiah,Male,885000,27000
10971,22-01-2023,Josue,Female,13500,26000
10972,22-01-2023,Juan,Male,858000,22000
10973,22-01-2023,Julian,Male,13500,34000
10974,22-01-2023,Julio,Male,435000,41000
10975,22-01-2023,Julius,Male,13500,17000
10976,22-01-2023,Junior,Male,682000,19000
10977,22-01-2023,Ariel,Male,1045000,75501
10978,22-01-2023,Yasmine,Male,1025000,33501
10979,22-01-2023,Empty,Male,615000,12001
10980,22-01-2023,Leane,Female,500000,18001
10981,23-01-2023,Caleb,Male,1358000,23800
10982,23-01-2023,Cameron,Male,840000,31000
10983,23-01-2023,Carmelo,Male,13500,31000
10984,23-01-2023,Carter,Male,685000,53000
10985,23-01-2023,Shira,Male,290000,17000
10986,23-01-2023,Shoshana,Male,13500,16000
10987,23-01-2023,Siena,Female,1625000,21500
10988,23-01-2023,Sienna,Male,570500,21500
10989,23-01-2023,Jason,Female,13500,19000
10990,23-01-2023,Lesly,Male,316000,17000
10991,23-01-2023,Leyla,Male,800000,12000
10992,23-01-2023,Lia,Male,760000,42000
10993,23-01-2023,Rowan,Female,542000,12000
10994,23-01-2023,Lauriane,Female,585000,27001
10995,23-01-2023,Ryder,Male,732000,24000
10996,23-01-2023,Salvatore,Male,1260000,26001
10997,23-01-2023,Athena,Female,969000,26001
10998,23-01-2023,Paul,Male,1155000,22501
10999,23-01-2023,Arthur,Male,1365000,12501
11000,23-01-2023,Leo,Male,13500,45001
11001,24-01-2023,Cayden,Male,600000,15000
11002,24-01-2023,Sima,Male,13500,37000
11003,24-01-2023,Liana,Male,735000,21000
11004,24-01-2023,Sam,Male,1000000,69001
11005,24-01-2023,Teo,Male,13500,14001
11006,25-01-2023,Chad,Female,940000,16000
11007,25-01-2023,Chance,Male,905000,44000
11008,25-01-2023,Charles,Male,976000,20000
11009,25-01-2023,Chase,Male,641000,42000
11010,25-01-2023,Chris,Male,770000,12001
11011,25-01-2023,Christian,Male,279500,22501
11012,25-01-2023,Simone,Male,631000,20000
11013,25-01-2023,Skylar,Male,372100,10100
11014,25-01-2023,Sloane,Male,1350000,21000
11015,25-01-2023,Andrew,Male,465000,26000
11016,25-01-2023,Sophia,Male,315000,13000
11017,25-01-2023,Sophie,Male,702500,18500
11018,25-01-2023,Liliana,Male,823000,39000
11019,25-01-2023,Lily,Male,1225000,19501
11020,25-01-2023,Lindsay,Male,781000,26001
11021,25-01-2023,Lizbeth,Male,296000,43001
11022,25-01-2023,London,Male,13500,54001
11023,25-01-2023,Lucia,Male,13500,22001
11024,25-01-2023,Samir,Male,1155000,71501
11025,25-01-2023,Samuel,Male,700000,19001
11026,25-01-2023,Santino,Male,813500,32500
11027,25-01-2023,Sean,Female,526000,60000
11028,25-01-2023,Sebastian,Male,790000,17000
11029,25-01-2023,Shalom,Male,1365000,27500
11030,25-01-2023,Pacha,Male,13500,35001
11031,25-01-2023,Roman,Female,1200000,34001
11032,25-01-2023,Audrey,Male,690000,22001
11033,25-01-2023,Margaux,Male,13500,26001
11034,25-01-2023,Ava,Female,790000,18001
11035,25-01-2023,Ayesha,Male,13500,22000
11036,28-01-2023,Christopher,Male,1800000,36001
11037,28-01-2023,Stella,Male,275000,14000
11038,28-01-2023,Luna,Male,886500,71501
11039,28-01-2023,Shane,Male,700000,19000
11040,28-01-2023,Leanne,Male,915000,13001
11041,30-01-2023,Cody,Male,13500,42001
11042,30-01-2023,Corey,Male,1350000,16001
11043,30-01-2023,Daniel,Male,1320000,49001
11044,30-01-2023,Darius,Male,13500,19001
11045,30-01-2023,Darren,Male,13500,16001
11046,30-01-2023,David,Male,825000,43000
11047,30-01-2023,Derrick,Male,860000,21000
11048,30-01-2023,Devin,Male,830000,42000
11049,30-01-2023,Devon,Male,936000,22000
11050,30-01-2023,Dominic,Male,1261000,15100
11051,30-01-2023,Summer,Male,835000,29000
11052,30-01-2023,Suri,Male,13500,13000
11053,30-01-2023,Sury,Male,13500,42000
